0,1,x_pos,y_pos
0.0,0.0,2.0,5.0
4.882828950990602,7.560289771918006,7.9904121586835215,4.660939284055748
12.202253098495412,2.3233030286730427,13.973727065533271,5.108088840098871
20.638222293225404,5.459291508493495,19.96833567109453,4.853790459980291
29.043629362797446,8.676298190921784,25.753442699917223,6.445185026097151
37.18802888634869,12.506279444241205,31.653685070323487,7.534744556578465
29.4989605940929,7.828862550588618,33.17856954084911,13.337737521553503
20.717874924244637,5.855911852069918,34.59944940727387,19.167068564236597
25.921272435648106,-1.4874289638203626,38.79656148663457,23.45475444280612
28.346480300619234,7.17965629084756,43.140804163950975,27.593299544720896
19.397813163185088,8.13952944049084,47.54593085552669,31.666978328224467
17.952265763102687,-0.7436227429469149,52.10999037527783,35.56176467668685
22.76695985753603,-8.34748497059338,57.31529082827654,38.54586373570138
21.67152942611444,-17.28057134484923,62.88436392989435,40.77867021832297
30.66676330049162,-17.5734323105945,65.9456604796273,45.93894767545578
22.27875430330045,-20.835533636893228,70.48991863974265,49.85681926271142
13.414647639607837,-19.277453711253923,74.14150409902004,54.61769351368612
9.108853659937008,-11.374281044240352,77.55272791637947,59.553638414906125
5.47668386021328,-19.608802435673788,80.98922159668687,64.47202343289803
-1.2615533131485783,-13.64255069814843,83.12427759797825,70.07929869556791
-0.23282648722895338,-22.58356412603418,85.66097805133082,75.51668325158019
-5.07983941866433,-30.166865889942706,80.97062110346369,79.25841436185449
-14.040498457738318,-29.32627705736071,78.42391722900187,84.69112081221616
-13.90871489132565,-38.325312177395716,79.72016713186292,90.5494257026544
-15.793271365246712,-47.12579210161588,80.73055640933876,96.46373999156076
-23.28724518570157,-42.141782031568155,75.81563804620562,99.90518990166213
-29.264029210925806,-48.87067887398031,71.21890597392013,103.76136083350912
-30.61080345182125,-57.76934164678277,66.55970912071614,107.5418217423262
-21.982701067279653,-55.20890237941721,61.90831759638633,111.33188201722854
-21.679896417315852,-64.20380701170544,56.78363545047037,114.45240006770192
-17.963501807677613,-56.00695327960482,51.09303820808317,116.35426836622712
-10.886752470397694,-50.44641204539856,45.485051383375406,114.22108207011884
-3.4759577568424387,-55.55328209598154,46.41618487344505,120.14839093870928
-6.894570354082461,-63.87873030673823,46.44908871574424,126.14830071612776
-9.661620257294803,-55.31465214075139,47.73975854455143,132.00783750609733
-2.1112472013548365,-60.21280145616999,48.67021255170016,137.93525307619032
-1.987247006555342,-51.21365572161887,53.37600687407924,141.6575507262265
-9.073387832996442,-56.76222384212028,58.281900572085085,145.11185340894937
-4.246338810156404,-49.16619871504895,63.5035059762035,148.0673291749947
2.3284797017571286,-55.31207225226065,67.39131978635022,152.6373295883024
5.43531644207342,-46.86532344168147,71.36702438049028,157.13107779888716
5.225151450707045,-37.867777627605065,75.04521450905112,161.87142772037583
-3.6736211581608096,-36.521729316561554,80.42363034804951,164.53087184703298
-12.3176821384134,-39.02776398704688,85.34831717410167,167.95832858130527
-14.67301572135824,-47.714098295203115,88.3131025744158,173.17465367950268
-17.80450590447181,-39.27645826773909,89.83585015628807,178.9782077459263
-9.04910031596091,-37.19250217878904,91.32574265976984,184.79028313498216
-8.319854672930887,-28.222095231937544,91.7516958214656,190.77514436178112
-10.393995880887193,-19.464359323070607,92.51019791968172,196.72700747907487
-1.4189023254688546,-20.133459966836593,92.93246828195208,202.71212967842453
7.474837591066976,-21.512369063556566,94.63849704162097,208.4644740588648
9.309033416992705,-30.323482822449733,97.09053052553436,213.9405613293315
4.750701742837843,-38.08374134574626,99.576615395754,219.4012739218477
-2.939868784944931,-33.40879482656566,102.00326934755344,224.88865495456412
3.342971524650408,-39.852855475265656,103.68526109904884,230.64807365334804
1.7660304382191843,-30.992084808448634,106.15279655859725,236.11719321282663
9.038391573105926,-25.689937741100476,110.90855225255108,239.7754424907498
0.9353660441188083,-29.606693704469,115.46300498138702,243.68145840735832
9.22096681733656,-33.120782466417566,120.52263080649982,246.90639042367303
2.946026605594307,-39.57253613027206,125.05399718042126,250.8391653708692
-6.051080005093402,-39.80073042450259,127.79739061172234,256.17524937330904
-6.090346621850015,-30.800816084198658,131.6128911404704,260.8057953146774
-4.6256645618680645,-21.920798828406475,135.18979746075277,265.6230290827153
-13.048565289681463,-25.09172035525011,138.69319262798425,270.49398610389903
-13.582202461803462,-16.10755476413763,142.84222709923745,274.8282118659415
-21.179149235419793,-20.933153143493318,146.8075425888408,279.3311301494452
-30.015425061356048,-19.22428523520597,148.8305211603671,284.97980766716074
-31.164640590015182,-28.150611672699085,153.7991251271773,288.34328423479104
-31.75481694683413,-37.13124037384533,158.5522617876271,292.0049357593204
-22.965257378250996,-39.06608987453744,163.09691321292527,295.9223511601345
-14.123117590720659,-37.387827684719426,167.4767499677503,300.02320838772533
-10.651733143365128,-45.69141064743245,171.83995137600297,304.14176073910096
-9.332668318858456,-54.59422301144131,176.03151116603811,308.43487458880963
-18.144116795232936,-52.76163583801744,180.01876079705696,312.9183821866553
-9.75092301632309,-49.51289790003769,180.1886756036251,318.9159757839666
-5.497987826333407,-57.44464060071497,181.7704845102939,324.7037111427043
3.2683091113277154,-55.406985575752934,183.7913353042086,330.3531502359891
-4.155086313773699,-60.49552174665544,184.64763299959844,336.29173207485184
1.6016692287795964,-67.41359702980188,185.5873724401183,342.2176826132829
-6.173339767628337,-62.88047061354394,185.5721268355692,348.21766324421344
1.9755402507559667,-59.06003157516408,185.02412309633488,354.1925851601706
-2.4535597780469622,-51.2252965487029,186.1700032287139,360.0821487027618
5.97148953706173,-54.39050492067249,186.8040334189753,366.0485551352668
11.989504958862112,-61.08255172138844,189.08457374577677,371.5982520475164
12.050988440672288,-70.08234170679722,191.5181288547609,377.0825760287867
20.53856656153043,-67.08884581698379,192.70980542037032,382.9630442893063
23.877055385518123,-58.730945819250564,194.77879043403345,388.5950333707265
26.83853183469555,-50.23214253637789,196.3712089500412,394.3798586290965
29.153163447258958,-58.92941110174495,192.07340373994575,398.5666080097111
27.966412192722874,-67.85082474868773,188.0677967361409,403.0337225740658
23.380175106205257,-75.59462416410716,183.2383257189761,399.47335606282496
14.422213875331133,-76.46349157985938,181.04652474188535,393.8880173553853
8.640720388304088,-69.56607662500393,178.6491362411193,388.3877875077885
-0.2190711124079563,-67.98364350985801,175.90887552294907,383.0500940736867
1.631902732541935,-59.17603907815746,173.25038659900085,377.67120602491264
-7.029217426448195,-56.72961360585413,171.38056754294888,371.9699976707455
-7.942951106232081,-65.68310961369534,170.42723327208128,366.0462189976358
-11.839256023486593,-73.79598875687121,171.11188725819486,372.0070284157685
-8.901221039506186,-82.30292418820646,171.87791883564026,377.9579271396888
-5.72651216007701,-90.7243981406018,171.57966698145646,383.95050970745336
-14.68827295463078,-89.89563794537115,171.06381261175738,389.92829309841545
-6.503565628983585,-86.15256888462741,172.9099231614162,395.6372225811152
-14.134482907646095,-90.92426685141133,176.4476438835426,400.4833067830495
-17.43687063086829,-82.55203684229721,180.04392606783622,405.2860928964354
-14.126967373123966,-90.92129848382649,184.85421427664784,408.8723342921264
-23.12586024572216,-90.78013521841638,189.55839275266413,412.5966738128717
-23.564872835559893,-81.79084893162121,194.0504001104486,416.5743452293678
-14.817629194205965,-83.90880282129704,196.94701836612884,411.3198611746903
-14.616999207061031,-92.90656629942082,200.90214698518835,406.80799264749487
-8.416518212730168,-99.42991171714488,205.03441538377763,402.4577791030789
-0.4299663640076856,-95.28081668718144,208.58104627394536,397.6182120430096
7.494827254995746,-91.01494677634237,212.74175360726105,393.29519058961694
10.284152610234315,-99.57179573274115,216.79077706626475,388.8673910200296
1.2919825947003805,-99.9471334629684,220.89234975624933,384.4882242649525
-7.364247282078711,-102.41080639587908,225.96327376469108,381.2810869587854
-13.502823180554625,-95.82917392827271,231.7029687353839,379.5329732200935
-21.226246175822528,-100.44964330228296,237.4677961794383,377.8696138060529
-23.935113131372614,-109.032302553187,242.6663301562192,380.8654850469868
-31.07897739018077,-103.55825437549225,247.67019156372027,384.1762811770016
-22.07914386687978,-103.61299515432634,252.76756434800177,387.3412125661578
-22.526624911485694,-94.62412644270762,258.578184661115,388.8367698458484
-18.953463308165773,-102.88442402551661,263.6844479733571,391.9873372528483
-10.533441739103555,-99.70586511045357,264.81571331006324,397.8797254561125
-11.009929599620598,-108.69324288813598,262.3681490456659,403.35781172520734
-19.951471338992107,-107.66911822625303,260.21960966548835,408.9599344061048
-19.589518395499216,-116.66183695123807,257.56985946190315,414.34313269881153
-12.816022495272627,-110.73564481044367,257.75959199170245,420.3401320790963
-7.142387380726085,-103.74923911173249,258.29504200914647,426.31619209208304
-3.6760239938272132,-95.44355883435806,259.74665803804817,432.1379453421475
-11.64019952070581,-91.25167284150619,261.94814397256164,437.7194737779918
-4.693820347024301,-96.9742436252924,264.1229683459821,443.311444713608
-13.675835368052455,-97.54293173139654,266.7402735245554,448.7104921853583
-20.994616727266944,-92.30504671776612,269.71619687168004,453.9204710943404
-25.089253519728093,-84.29043820968394,272.4273033541872,459.2730313826985
-23.873725589001598,-75.37289976852074,275.38917661804487,464.49101056709975
-31.53934091767878,-80.08865438817061,277.7411973305792,470.010793041782
-39.50053286484089,-84.28620400436823,272.37494830955416,472.6947027728176
-46.831802164997896,-89.50659579508424,266.6645698265505,474.5363263990912
-55.659964957369716,-87.75629818856657,261.10515771812305,476.7930800428613
-54.86682013403113,-78.7913151272769,255.53651769962363,479.0269664196421
-59.820433537383956,-71.27721409986698,249.60433678903635,479.9265383423164
-64.78788797264382,-63.772255976491685,243.60556413780893,480.0478918708441
-70.44345826509684,-70.77329337584348,237.82305016471588,481.6486829724509
-61.75554159019128,-73.12278350135956,232.0495879174653,483.2818191209615
-66.45211305592629,-80.80016694021705,226.3195893129994,485.0614584082383
-62.91260268028045,-72.52539405507422,221.11754182185368,488.0512246030877
-64.26412523484339,-63.627451215040495,216.82793171210517,492.2463700244459
-56.66658472943981,-68.4521147544753,212.09858979712203,495.9387033045256
-65.0574296792029,-71.70691444555233,207.49583974666703,499.78768914147486
-74.0573549590041,-71.67024077659299,202.3700690628745,502.90641883434233
-70.73402442291012,-63.306301863146466,197.61956027753843,506.5714790358185
-63.833019277498295,-69.08350949166382,191.90276714269464,508.3930926758098
-55.01490193199204,-70.88373350019202,186.9460257523089,511.77402668712045
-58.04397654616022,-79.35867933965328,181.86388990838012,514.9633675694745
-57.9197842921398,-70.35953625355664,179.55769091202257,520.5024510847502
-49.264066397214286,-72.82500734920264,178.7734363658205,526.4509756755006
-57.92488106529004,-75.27251409796628,176.90519782047633,532.1527021454121
-66.32943796277327,-78.49174123455771,174.5932938824901,537.6894069579811
-74.87015430167145,-81.3300795545043,172.50361293667845,543.3137499013578
-81.94782059696665,-86.88945360312181,170.89146793622504,549.0931087323626
-77.18783503908239,-79.25122491521694,168.9754896077697,554.7789707641823
-70.09056478217953,-84.78555006833919,166.68235166867998,560.3234742038338
-76.88900429171454,-90.6831106008978,164.32668979931347,565.8417037348712
-70.11498024883821,-96.608699032989,162.1120465851478,571.4180246935275
-64.34582326949156,-103.51643583657781,158.85393642492494,576.4563496318232
-55.36461589341802,-104.09773960223035,156.21172612601296,581.8432527065335
-62.49696058074908,-98.60869057156027,154.5350122643436,587.604210146585
-61.14709781223234,-89.71049578238129,153.21024515340252,593.4561322326837
-53.018878828498956,-85.84629390457056,151.51063376502316,599.210375982169
-48.56664511633823,-78.02468186022196,151.01188554296547,605.1896109007012
-57.498577588135106,-76.91988218640768,149.72622879966107,611.0502496660915
-55.93497966840935,-85.7830171591715,148.13781095698914,616.8361747223881
-64.0325104085154,-81.8549138111119,146.15214252407566,622.4980755405348
-66.06642946798172,-90.62207830480878,143.33001768988416,627.7929420563443
-61.19103264060487,-83.05699365388759,140.6647315625471,633.1684652736158
-55.87353523313164,-75.79584902500743,138.8077155427574,638.8738567152475
-50.5709254881817,-83.06787280747415,136.41772613051907,644.3773056892445
-56.715874938588684,-76.49219061838208,133.61277388397642,649.6812893708385
-50.493981185324486,-69.98926526719653,130.62472481012588,654.8843233638335
-57.52672765862034,-64.3731743631651,128.26545992600555,660.401013422787
-50.70132613604377,-58.506838704884956,126.07220180984164,665.9857800997289
-45.19704394399856,-51.38624339618122,123.29512199845304,671.3044103483153
-38.94362807933203,-57.85886187895437,119.85828966818684,676.2225587329858
-47.32369243378056,-54.576405266095506,116.02305872186832,680.8367762818667
-51.87367311323137,-62.34156307625133,112.53032985322596,685.7153872573548
-60.0537259779033,-66.09479303605559,109.95219906074992,691.1332504539376
-51.95161481435256,-70.01344008490628,106.56392228735348,696.0849754570918
-44.6584607460854,-75.28694970720886,102.95562270990224,700.8787395480088
-52.89765225257525,-78.90851336388884,99.67187464316332,705.9003925262808
-44.22598331196262,-81.31728022359404,95.52353901692275,710.2352871653768
-36.57344863252365,-86.05423208950776,91.08208223862418,714.2693250539576
-44.95448551909594,-82.77425942103713,90.60776334070698,720.2505474694074
-38.85797751369165,-89.39487798277598,86.69670326400585,724.8006693443064
-34.79262748233705,-81.36537431675995,82.62287219196433,729.2056552008636
-43.53871874792324,-83.48808192122098,78.06323272027339,733.1056151863247
-52.27441589481396,-85.65316745251182,73.15715031533763,736.5596498468311
-60.10200627198465,-90.0948820862118,68.31866341978629,740.1077542085401
-52.098919015829985,-85.97777213257024,63.52588512263807,743.7173630785404
-50.62575318209876,-94.85638589972594,58.69017295742802,747.2692481914403
-52.63696821306392,-86.08398519642816,52.98728922857825,749.133951163825
-53.47202135789633,-77.12280858588727,53.88625225917375,755.0662243764833
-60.60777942801426,-71.63819768220901,53.578334107540826,761.0583180349548
-51.608592504463886,-71.75917170834516,53.53533586289768,767.058163962223
-52.51101289517424,-62.80452836321802,54.11671577334952,773.0299306522171
-47.265398955676055,-70.1177721303669,54.9651444088649,778.969641827892
-38.520642846973374,-67.98957087125,54.63414010431288,784.9605045496015
-33.117644740896914,-60.79182042644199,54.93670684143266,790.9528708075658
-25.518675735349063,-55.969407124709875,56.622386963496446,796.7112110654941
-25.371943568921182,-46.97060333357546,58.27784053467165,802.4783137586741
-28.039931325829382,-55.56605802364204,60.336351264049846,808.1141396588448
-20.744519270565853,-50.29567255918925,64.07559462104557,812.8064801321228
-19.867528266668867,-59.25284213328371,68.98293406538488,816.2587286136246
-28.788041643677907,-58.05934261899705,73.73731680128182,819.9187620561775
-27.40363735303329,-49.1664564305853,78.21990686230316,823.9070431827823
-35.25366614436878,-44.76451958696707,82.82642699514662,827.7515161330979
-42.73449656790536,-39.76080335057944,87.1721004759113,831.8885587964721
-39.174041296830765,-48.0265857250844,91.78464806460435,835.7257980048147
-43.475075094071485,-55.93234996865964,96.59404087872213,839.3132400962654
-36.439785927523246,-50.319444629795576,101.5404038978841,842.7093397536174
-27.467496587991782,-49.6137364693427,106.0463280900041,846.6712391938945
-18.555738620804945,-50.87094366558429,110.71406965898971,850.4411448485712
-26.0193267516726,-55.90034245796208,116.2021075371872,852.8663129350076
-32.53192171327849,-62.11211409462624,120.01576145897432,857.498379834874
-27.201395324753104,-69.36369932967894,123.38202155873913,862.4650983633122
-30.030114922341316,-60.81979241081447,127.81008260117126,866.5138358707945
-37.86295281262864,-65.2522466502262,131.46420056876548,871.2727666203332
-31.916938548778635,-58.496144639888286,136.10123463539276,875.0803793980376
-33.61069434792642,-67.33532963019441,140.63575685094224,879.0095152160882
-28.974137711690922,-75.049105784516,144.96842409008937,883.1601771626722
-35.76869559334065,-80.95113790853154,150.46742173668594,885.5603906704097
-43.29538714916872,-85.8855998065936,154.84218285488623,889.6666621128112
-39.65979057869128,-94.11860882983245,158.99558470132297,893.9967028865241
-34.0498185096959,-87.0809804377467,163.00256924464455,898.4625818447564
-41.388140153538956,-92.29145406799418,168.55122600364876,896.1795119442153
-49.27612196912467,-87.95789399837602,174.06479078759682,893.8129525485508
-56.07050478667124,-82.05566034249391,179.73654303339853,891.8556006480886
-48.44674103840886,-86.83877923195088,185.4215645562249,889.9371298286595
-57.34231152560024,-85.47172923015523,190.9854461093045,887.6914179007175
-50.48593428247246,-79.64162707839843,196.35159480579145,885.007307588679
-52.58554996821641,-70.88996358097248,202.2105655446467,886.3005445666679
-59.99890804288169,-75.99311183051363,207.48342036238597,883.4375038629678
-64.85227285268151,-83.57234992038761,212.8854690098034,880.8263986542611
-73.07585204926205,-79.91547349404131,218.29910077703556,878.2393943850697
-65.1012663747054,-75.74342563727414,223.6877496924162,875.6007464610816
-56.25088522817286,-77.3776696707958,224.43590111214417,869.6475734035299
-54.756201562963994,-68.50265300934905,229.02481961284116,865.7821074556833
-50.809507548125794,-60.41416697343107,233.01040286979716,861.2971184811292
-55.599260679179764,-52.794569546823915,236.77018172319404,856.621216111153
-46.60690929497974,-53.165536638458136,240.53255566178117,851.9474015720168
-47.96662199598464,-62.06223160741855,244.43756563170675,847.3920863101736
-44.03907219036592,-70.16003084698878,245.84497959792347,841.5594894676258
-35.942670236189045,-74.09046026327404,248.85267091524776,836.3677852253088
-34.458497716122594,-65.2136797697235,247.24337083428176,830.5876335621253
-29.27649627675011,-57.85522469529781,245.5517327887764,824.8310407570888
-31.930972790192,-49.25558781694154,244.14266959502828,818.9988421222664
-34.68403039348336,-40.68700136216621,242.6494101335053,813.1876308732606
-32.7364728774618,-31.900248849332606,242.72750922233516,807.1881391837652
-23.847185473762668,-33.30757590955551,242.64446968754348,801.1887138416461
-18.24915836990332,-26.260442269240755,242.57273479931143,795.1891426814872
-15.380859190772773,-34.79114328492515,243.26938699794744,789.2297236062639
-19.077562551551782,-42.99689640468234,242.6984301260653,783.2569513646284
-27.94306877864979,-44.5469929620897,238.6017678729013,778.8731906066147
-19.439559449828337,-41.59905654916519,234.9406064201908,774.1196764520984
-25.855259267618663,-47.91085469612813,231.201521864569,769.4272094371998
-17.733163958540146,-44.03379810765223,228.19672495783544,764.233829463687
-14.046787080653782,-52.24419551059105,224.36289291312653,759.6184495385928
-13.96969288900402,-43.24452571189212,219.4370173405479,756.1927014679559
-22.96956534924078,-43.29243917003886,213.456112353462,756.6710063241417
-15.784772429943535,-37.87222231950457,207.58340277887197,757.9003485273212
-12.439883415035132,-46.227562975512846,206.44714047935184,763.7917751785398
-13.352687554845234,-55.18115379720808,205.47682756409424,769.712796445727
-12.422822912301871,-46.22931869223953,203.0388155438397,775.195140596644
-11.455372759216495,-37.281467542310025,201.08829883748453,780.8692470970747
-8.50828288630205,-28.777664788190854,197.6540911457155,785.7892285533196
-16.461971566746712,-24.565914988574775,194.0987595226708,790.6224073261542
-19.95790185738012,-32.85919367694836,193.1849351274647,796.5524094319486
-28.332303696147065,-29.5623173003069,194.5855025286312,802.3866541092646
-32.061693604775456,-21.371367971357273,195.7760117675821,808.2673588078507
-23.100844777995917,-20.5328047336683,197.757372072236,813.9307686767496
-17.308254312580992,-13.644706614449634,199.56481803901943,819.6520569125544
-26.141904790632868,-11.9223189601704,200.28850369960875,825.6082536071455
-31.31314829021678,-19.288338283251953,205.33768339964857,822.3669908352144
-32.34844829486168,-10.34808359446473,209.03190312244467,817.6391223260758
-34.06820696305035,-1.5139209220214855,212.6667860259291,812.8654836428535
-26.299907526147727,3.0306938975884243,216.37869350651815,808.1514892797314
-34.397302318670484,-0.8976896852640741,220.6602108913057,803.9480848400228
-43.39720713344246,-0.939082016002323,220.65411655339517,797.9480879351032
-35.945564053843036,4.107997873820871,222.840090612482,792.3604661321356
-42.77942988971668,9.964471022165249,225.6579617452093,787.0633346178779
-48.43846046150002,2.9662303155575387,227.0331891670309,781.2230649718539
-56.535075593753135,6.896220570019956,228.5626373499589,775.4212731576176
-48.62810180487598,11.195030347389647,225.0529137089533,770.5548740819389
-56.82261574422167,7.473479420978878,222.0494593351942,765.360717574406
-57.387433599024696,-1.5087798043438543,218.91303614048607,760.2457542760335
-52.027254901184385,-8.738474426332985,220.61053759157156,754.4908877420849
-60.979216733587464,-9.667118249980183,223.2805516454369,749.117711311689
-63.01782285166318,-0.9010424406260409,226.10259229393577,743.8227999263852
-67.89393652810547,6.663580181449175,230.88240898791267,740.196044851669
-71.86217781312138,14.74151686750304,232.8857624834804,734.5403773604
-76.74366358692535,22.302673964148305,235.97112413650544,729.394452422156
-72.61410618675106,30.299345501648475,238.91164394770612,724.1644100475727
-70.28906988632424,38.99383836792292,243.5348602146477,720.3400314903314
-78.81393572076477,41.87943406115301,248.50435692946772,716.9778740875031
-70.92304575998288,46.20769648698062,252.91757794095545,712.9129656870882
-77.83243063249938,51.97487956743157,258.1384445570829,709.9561850431097
-86.70207014973664,53.50114783817,263.4721564830975,707.2081826613258
-80.06344934510352,47.424247821525675,268.8209543490984,704.4896607488403
-89.03557093943816,46.716410201393934,274.22441283010403,701.8814743206783
-82.61618659971099,40.40835941697049,280.14528154334874,700.9102309523511
-91.61597640934302,40.34685021080618,286.0987650851277,700.1645542678779
-83.17141644521863,37.23406897655489,292.056971752388,700.8715007370073
-74.3737998496757,39.13194732824856,298.0544822106167,700.6986762496306
-79.9844651841608,46.16902303513184,304.0527312198547,700.8436204567411
-82.33596624025682,37.48165042983979,310.00187382130383,700.0640678237372
-91.25233872960924,36.257599111014024,306.2978388218014,704.7842505238518
-96.5143164768507,43.55907774123238,302.6175682326445,709.5229854173215
-101.38857241246026,35.993257952592515,299.3455977535266,714.5523202822694
-110.3673599444275,35.37570272770218,296.2410152967697,719.6866720202396
-109.28230665606276,44.310055494489966,293.19805822941964,724.8577852742947
-101.84548632303577,39.241159822425296,289.92550418757025,729.886740438459
-110.84542481359121,39.27443392975012,287.0660656626133,735.1615495650523
-106.05954571079722,46.896465234687106,284.613785835093,740.6375265233253
-100.56045085452725,54.02106738229821,282.1542298059689,746.1102392089684
-94.99538077796335,61.09425584599213,278.2039879089804,750.6263867879649
-94.69730534121109,70.0893184379925,273.41212138329314,754.2372059747975
-97.1203197099559,61.421619702523216,267.8792359773682,756.5582357214622
-88.18141884982428,60.374694961800195,262.0528173284455,757.9910112542955
-89.64194281476681,69.25539705948528,256.0528302540773,757.978557041552
-81.83172046351825,73.72758073461057,250.05300432901456,757.9328528957378
-74.41945006308032,78.83230869120054,246.2113214162961,753.3240057081944
-71.25880497521516,87.25907097742609,241.94743652719504,749.1027161359789
-76.43070567114941,94.6246288783182,236.41335503157984,746.7845396975063
